District,YEAR,Component,Value
Northborough,2006,Actual NSS (minus Req NSS),2155.312189149897
Northborough,2007,Actual NSS (minus Req NSS),2642.1761596548004
Northborough,2008,Actual NSS (minus Req NSS),3037.9578831312015
Northborough,2009,Actual NSS (minus Req NSS),3452.3070693024783
Northborough,2010,Actual NSS (minus Req NSS),3543.4863150197975
Northborough,2011,Actual NSS (minus Req NSS),3661.413766519823
Northborough,2012,Actual NSS (minus Req NSS),4012.363873775844
Northborough,2013,Actual NSS (minus Req NSS),3557.3504786688127
Northborough,2014,Actual NSS (minus Req NSS),4046.716078116321
Northborough,2015,Actual NSS (minus Req NSS),4312.999978405846
Northborough,2016,Actual NSS (minus Req NSS),4837.062270525
Northborough,2017,Actual NSS (minus Req NSS),5800.893990326456
Northborough,2018,Actual NSS (minus Req NSS),6763.225081800948
Northborough,2019,Actual NSS (minus Req NSS),7336.353975592245
Northborough,2020,Actual NSS (minus Req NSS),8122.793326678198
Northborough,2021,Actual NSS (minus Req NSS),8187.182792207792
Northborough,2022,Actual NSS (minus Req NSS),7900.4753222718555
Northborough,2023,Actual NSS (minus Req NSS),8507.522325633381
Northborough,2024,Actual NSS (minus Req NSS),8422.779004416972
Northbridge,1993,Ch70 Aid,1800.7966274910577
Northbridge,1994,Ch70 Aid,2237.523909616395
Northbridge,1995,Ch70 Aid,2670.893987341772
Northbridge,1996,Ch70 Aid,2965.1301684532923
Northbridge,1997,Ch70 Aid,3300.5163274964507
Northbridge,1998,Ch70 Aid,3637.820569902048
Northbridge,1999,Ch70 Aid,3954.8432769367764
Northbridge,2000,Ch70 Aid,4066.464671654198
Northbridge,2001,Ch70 Aid,4497.425593997499
Northbridge,2002,Ch70 Aid,4586.940202020202
Northbridge,2003,Ch70 Aid,4596.536526946108
Northbridge,2004,Ch70 Aid,4713.745888157895
Northbridge,2005,Ch70 Aid,4840.751792828685
Northbridge,2006,Ch70 Aid,5025.503680743897
Northbridge,2007,Ch70 Aid,5228.65306122449
Northbridge,2008,Ch70 Aid,5456.0506378044065
Northbridge,2009,Ch70 Aid,5680.031075697211
Northbridge,2010,Ch70 Aid,5546.542278682016
Northbridge,2011,Ch70 Aid,5348.602625298329
Northbridge,2012,Ch70 Aid,5580.16143141153
Northbridge,2013,Ch70 Aid,5888.478142076503
Northbridge,2014,Ch70 Aid,5938.869462955704
Northbridge,2015,Ch70 Aid,5929.152766952455
Northbridge,2016,Ch70 Aid,6273.1338809034905
Northbridge,2017,Ch70 Aid,6577.237830913749
Northbridge,2018,Ch70 Aid,6712.816052060737
Northbridge,2019,Ch70 Aid,6968.583408071749
Northbridge,2020,Ch70 Aid,7315.485700890764
Northbridge,2021,Ch70 Aid,7523.592574734812
Northbridge,2022,Ch70 Aid,7743.262975778547
Northbridge,2023,Ch70 Aid,7799.437252964427
Northbridge,2024,Ch70 Aid,7964.887831747621
Northbridge,1993,Req NSS (minus Ch70),1886.6080735820133
Northbridge,1994,Req NSS (minus Ch70),1930.9458749343141
Northbridge,1995,Req NSS (minus Ch70),1918.7441983122362
Northbridge,1996,Req NSS (minus Ch70),1861.0837161817253
Northbridge,1997,Req NSS (minus Ch70),1839.5802176999528
Northbridge,1998,Req NSS (minus Ch70),1829.072573463936
Northbridge,1999,Req NSS (minus Ch70),1978.0244879786287
Northbridge,2000,Req NSS (minus Ch70),1945.384455527847
Northbridge,2001,Req NSS (minus Ch70),2048.5439766569402
Northbridge,2002,Req NSS (minus Ch70),2089.3179797979797
Northbridge,2003,Req NSS (minus Ch70),2149.659880239521
Northbridge,2004,Req NSS (minus Ch70),2209.181332236842
Northbridge,2005,Req NSS (minus Ch70),2312.53984063745
Northbridge,2006,Req NSS (minus Ch70),2422.8705927934907
Northbridge,2007,Req NSS (minus Ch70),2742.475667189953
Northbridge,2008,Req NSS (minus Ch70),2895.4441437959026
Northbridge,2009,Req NSS (minus Ch70),2565.1509960159365
Northbridge,2010,Req NSS (minus Ch70),3204.610956728861
Northbridge,2011,Req NSS (minus Ch70),3313.145982498011
Northbridge,2012,Req NSS (minus Ch70),3335.5836978131215
Northbridge,2013,Req NSS (minus Ch70),3471.473848555816
Northbridge,2014,Req NSS (minus Ch70),3664.9921599372797
Northbridge,2015,Req NSS (minus Ch70),3858.3211223694466
Northbridge,2016,Req NSS (minus Ch70),4285.7112936344965
Northbridge,2017,Req NSS (minus Ch70),4632.282237403928
Northbridge,2018,Req NSS (minus Ch70),4932.741431670282
Northbridge,2019,Req NSS (minus Ch70),5296.174439461884
Northbridge,2020,Req NSS (minus Ch70),5682.31223628692
Northbridge,2021,Req NSS (minus Ch70),6026.727579556413
Northbridge,2022,Req NSS (minus Ch70),6376.582797825013
Northbridge,2023,Req NSS (minus Ch70),6734.509387351779
Northbridge,2024,Req NSS (minus Ch70),7247.298948422634
Northbridge,1993,Actual NSS (minus Req NSS),-3687.404701073071
Northbridge,1994,Actual NSS (minus Req NSS),-23.26326852338413
Northbridge,1995,Actual NSS (minus Req NSS),35.494198312236286
Northbridge,1996,Actual NSS (minus Req NSS),299.78917815211844
Northbridge,1997,Actual NSS (minus Req NSS),66.23521060104117
Northbridge,1998,Actual NSS (minus Req NSS),20.14381121994657
Northbridge,1999,Actual NSS (minus Req NSS),22.972840605520926
Northbridge,2000,Actual NSS (minus Req NSS),77.80590191188695
Northbridge,2001,Actual NSS (minus Req NSS),150.72696957065443
Northbridge,2002,Actual NSS (minus Req NSS),270.9737373737374
Northbridge,2003,Actual NSS (minus Req NSS),317.7816367265469
Northbridge,2004,Actual NSS (minus Req NSS),542.3791118421053
Northbridge,2005,Actual NSS (minus Req NSS),872.7700428503799
Northbridge,2006,Actual NSS (minus Req NSS),629.8813129162971
Northbridge,2007,Actual NSS (minus Req NSS),1295.029022762951
Northbridge,2008,Actual NSS (minus Req NSS),55.93931194433707
Northbridge,2009,Actual NSS (minus Req NSS),816.1640994320991
Northbridge,2010,Actual NSS (minus Req NSS),692.7841206828103
Northbridge,2011,Actual NSS (minus Req NSS),817.1431185361976
Northbridge,2012,Actual NSS (minus Req NSS),889.2065606361829
Northbridge,2013,Actual NSS (minus Req NSS),723.6544025811461
Northbridge,2014,Actual NSS (minus Req NSS),739.499392028143
Northbridge,2015,Actual NSS (minus Req NSS),462.4214868092487
Northbridge,2016,Actual NSS (minus Req NSS),632.0926665270352
Northbridge,2017,Actual NSS (minus Req NSS),582.6588087105038
Northbridge,2018,Actual NSS (minus Req NSS),753.8572306583508
Northbridge,2019,Actual NSS (minus Req NSS),484.6333213763153
Northbridge,2020,Actual NSS (minus Req NSS),568.1359995065621
Northbridge,2021,Actual NSS (minus Req NSS),666.7025072324011
Northbridge,2022,Actual NSS (minus Req NSS),469.90660405338724
Northbridge,2023,Actual NSS (minus Req NSS),159.55060029463849
Northbridge,2024,Actual NSS (minus Req NSS),19.01087557505788
Norton,1993,Ch70 Aid,1390.398965962947
Norton,1994,Ch70 Aid,1564.4985337243402
Norton,1995,Ch70 Aid,1962.4102228047182
Norton,1996,Ch70 Aid,2173.5058430717863
Norton,1997,Ch70 Aid,2450.573868149325
Norton,1998,Ch70 Aid,2713.1605868358447
Norton,1999,Ch70 Aid,2975.8607076350095
Norton,2000,Ch70 Aid,3105.101638123604
Norton,2001,Ch70 Aid,3193.5573025856042
Norton,2002,Ch70 Aid,3390.384382362841
Norton,2003,Ch70 Aid,3463.9292831886855
Norton,2004,Ch70 Aid,3547.6733716475096
Norton,2005,Ch70 Aid,3598.6355824315724
Norton,2006,Ch70 Aid,3742.9625
Norton,2007,Ch70 Aid,3850.428842504744
Norton,2008,Ch70 Aid,4046.694587628866
Norton,2009,Ch70 Aid,4248.740103828683
Norton,2010,Ch70 Aid,4284.716193656093
Norton,2011,Ch70 Aid,4091.783948526922
Norton,2012,Ch70 Aid,4171.670673076923
Norton,2013,Ch70 Aid,4373.894042097752
Norton,2014,Ch70 Aid,4489.684996358339
Norton,2015,Ch70 Aid,4616.685288640596
Norton,2016,Ch70 Aid,4772.529682114133
Norton,2017,Ch70 Aid,4879.264421215641
Norton,2018,Ch70 Aid,5037.206992451331
Norton,2019,Ch70 Aid,5053.24881141046
Norton,2020,Ch70 Aid,5272.252363337443
Norton,2021,Ch70 Aid,5344.745833333333
Norton,2022,Ch70 Aid,5604.702303346371
Norton,2023,Ch70 Aid,5887.573429733394
Norton,2024,Ch70 Aid,6012.124257651896
Norton,1993,Req NSS (minus Ch70),3018.4855665661353
Norton,1994,Req NSS (minus Ch70),2690.2480100544617
Norton,1995,Req NSS (minus Ch70),2787.346876365225
Norton,1996,Req NSS (minus Ch70),2818.822203672788
Norton,1997,Req NSS (minus Ch70),2791.9952343129466
Norton,1998,Req NSS (minus Ch70),2930.66574147502
Norton,1999,Req NSS (minus Ch70),2816.9877094972067
Norton,2000,Req NSS (minus Ch70),3030.733432613552
Norton,2001,Req NSS (minus Ch70),2988.119147449336
Norton,2002,Req NSS (minus Ch70),3061.4564119824977
Norton,2003,Req NSS (minus Ch70),3102.468338154934
Norton,2004,Req NSS (minus Ch70),3155.892720306513
Norton,2005,Req NSS (minus Ch70),3309.112348822406
Norton,2006,Req NSS (minus Ch70),3441.678125
Norton,2007,Req NSS (minus Ch70),3685.4512966476914
Norton,2008,Req NSS (minus Ch70),3932.1530283505153
Norton,2009,Req NSS (minus Ch70),3714.9584685269306
Norton,2010,Req NSS (minus Ch70),4652.28347245409
Norton,2011,Req NSS (minus Ch70),4800.498476125974
Norton,2012,Req NSS (minus Ch70),5042.149381868132
Norton,2013,Req NSS (minus Ch70),5434.14448804852
Norton,2014,Req NSS (minus Ch70),5726.454843408595
Norton,2015,Req NSS (minus Ch70),5867.950465549348
Norton,2016,Req NSS (minus Ch70),6083.834163155879
Norton,2017,Req NSS (minus Ch70),6144.130081300813
Norton,2018,Req NSS (minus Ch70),6411.6130313865715
Norton,2019,Req NSS (minus Ch70),6551.068145800317
Norton,2020,Req NSS (minus Ch70),7151.471434443074
Norton,2021,Req NSS (minus Ch70),7653.05625
Norton,2022,Req NSS (minus Ch70),8236.192524989136
Norton,2023,Req NSS (minus Ch70),9021.888838680525
Norton,2024,Req NSS (minus Ch70),9569.787117405207
Norton,1993,Actual NSS (minus Req NSS),-4408.884532529082
Norton,1994,Actual NSS (minus Req NSS),51.93003770423125
Norton,1995,Actual NSS (minus Req NSS),-9.069025775447793
Norton,1996,Actual NSS (minus Req NSS),9.337646076794657
Norton,1997,Actual NSS (minus Req NSS),15.345909451945989
Norton,1998,Actual NSS (minus Req NSS),11.900872323552736
Norton,1999,Actual NSS (minus Req NSS),23.84953445065177
Norton,2000,Actual NSS (minus Req NSS),58.21295606850335
Norton,2001,Actual NSS (minus Req NSS),321.08071278826
Norton,2002,Actual NSS (minus Req NSS),393.2127229888926
Norton,2003,Actual NSS (minus Req NSS),346.39279974284796
Norton,2004,Actual NSS (minus Req NSS),257.96583652618136
Norton,2005,Actual NSS (minus Req NSS),683.4094261303721
Norton,2006,Actual NSS (minus Req NSS),1041.6499174825776
Norton,2007,Actual NSS (minus Req NSS),910.1321948134092
Norton,2008,Actual NSS (minus Req NSS),1297.346649484536
Norton,2009,Actual NSS (minus Req NSS),983.232860911229
Norton,2010,Actual NSS (minus Req NSS),746.1195860475376
Norton,2011,Actual NSS (minus Req NSS),756.2797155435151
Norton,2012,Actual NSS (minus Req NSS),718.1818509615388
Norton,2013,Actual NSS (minus Req NSS),861.7746949752436
Norton,2014,Actual NSS (minus Req NSS),392.652527706585
Norton,2015,Actual NSS (minus Req NSS),570.033147113594
Norton,2016,Actual NSS (minus Req NSS),936.759965530448
Norton,2017,Actual NSS (minus Req NSS),1172.1631049167638
Norton,2018,Actual NSS (minus Req NSS),1734.6853239786458
Norton,2019,Actual NSS (minus Req NSS),2085.7934726865583
Norton,2020,Actual NSS (minus Req NSS),2369.63205930112
Norton,2021,Actual NSS (minus Req NSS),2251.0348293765664
Norton,2022,Actual NSS (minus Req NSS),2740.9848243881247
Norton,2023,Actual NSS (minus Req NSS),2697.873645627352
Norton,2024,Actual NSS (minus Req NSS),3180.9480777589247
Norwell,1993,Ch70 Aid,473.91497227356746
Norwell,1994,Ch70 Aid,523.0344403444035
Norwell,1995,Ch70 Aid,567.0356915232633
Norwell,1996,Ch70 Aid,623.5073982737362
Norwell,1997,Ch70 Aid,679.8618421052631
Norwell,1998,Ch70 Aid,730.1752161383286
Norwell,1999,Ch70 Aid,812.115795390669
Norwell,2000,Ch70 Aid,923.4229122055674
Norwell,2001,Ch70 Aid,1084.3062730627307
Norwell,2002,Ch70 Aid,1167.8214101904273
Norwell,2003,Ch70 Aid,1174.47049689441
Norwell,2004,Ch70 Aid,931.3810159055927
Norwell,2005,Ch70 Aid,910.8186653286504
Norwell,2006,Ch70 Aid,938.5274596182086
Norwell,2007,Ch70 Aid,1033.0232101076276
Norwell,2008,Ch70 Aid,1120.7850433196536
Norwell,2009,Ch70 Aid,1248.3517520215632
Norwell,2010,Ch70 Aid,1209.260213143872
Norwell,2011,Ch70 Aid,1319.9541243934716
Norwell,2012,Ch70 Aid,1327.6257722859664
Norwell,2013,Ch70 Aid,1388.4291740958442
Norwell,2014,Ch70 Aid,1446.0088442026747
Norwell,2015,Ch70 Aid,1521.5397935190188
Norwell,2016,Ch70 Aid,1552.067640180305
Norwell,2017,Ch70 Aid,1643.8670124021533
Norwell,2018,Ch70 Aid,1678.4652418074738
Norwell,2019,Ch70 Aid,1748.5137401024685
Norwell,2020,Ch70 Aid,1872.0069995333645
Norwell,2021,Ch70 Aid,1863.3121226196006
Norwell,2022,Ch70 Aid,1914.1183348924228
Norwell,2023,Ch70 Aid,2242.5266635205285
Norwell,2024,Ch70 Aid,2386.727619047619
Norwell,1993,Req NSS (minus Ch70),5314.930991990142
Norwell,1994,Req NSS (minus Ch70),5343.420049200492
Norwell,1995,Req NSS (minus Ch70),6179.641172721479
Norwell,1996,Req NSS (minus Ch70),5838.849568434032
Norwell,1997,Req NSS (minus Ch70),5662.7655502392345
Norwell,1998,Req NSS (minus Ch70),5712.604034582133
Norwell,1999,Req NSS (minus Ch70),5961.18718381113
Norwell,2000,Req NSS (minus Ch70),5988.967880085653
Norwell,2001,Req NSS (minus Ch70),6143.204533473906
Norwell,2002,Req NSS (minus Ch70),6338.287699433865
Norwell,2003,Req NSS (minus Ch70),6644.753623188406
Norwell,2004,Req NSS (minus Ch70),6712.6831195484865
Norwell,2005,Req NSS (minus Ch70),6886.768188660311
Norwell,2006,Req NSS (minus Ch70),7145.228781204111
Norwell,2007,Req NSS (minus Ch70),6980.253158633599
Norwell,2008,Req NSS (minus Ch70),7009.844961240311
Norwell,2009,Req NSS (minus Ch70),6920.425876010781
Norwell,2010,Req NSS (minus Ch70),7183.24378330373
Norwell,2011,Req NSS (minus Ch70),7239.893250992501
Norwell,2012,Req NSS (minus Ch70),7389.838923212709
Norwell,2013,Req NSS (minus Ch70),7546.191798941799
Norwell,2014,Req NSS (minus Ch70),7758.036363636364
Norwell,2015,Req NSS (minus Ch70),7859.806334841629
Norwell,2016,Req NSS (minus Ch70),7949.05812897366
Norwell,2017,Req NSS (minus Ch70),7867.033937703393
Norwell,2018,Req NSS (minus Ch70),8003.713752913753
Norwell,2019,Req NSS (minus Ch70),8242.992547741034
Norwell,2020,Req NSS (minus Ch70),8563.16332244517
Norwell,2021,Req NSS (minus Ch70),8770.090106827682
Norwell,2022,Req NSS (minus Ch70),9009.192235734332
Norwell,2023,Req NSS (minus Ch70),9409.437942425673
Norwell,2024,Req NSS (minus Ch70),9973.352857142858
Norwell,1993,Actual NSS (minus Req NSS),-5788.845964263709
Norwell,1994,Actual NSS (minus Req NSS),314.40467404674047
Norwell,1995,Actual NSS (minus Req NSS),8.893562778840025
Norwell,1996,Actual NSS (minus Req NSS),348.95191122071515
Norwell,1997,Actual NSS (minus Req NSS),826.3325358851674
Norwell,1998,Actual NSS (minus Req NSS),725.8121037463977
Norwell,1999,Actual NSS (minus Req NSS),482.5368184373243
Norwell,2000,Actual NSS (minus Req NSS),416.9351927194858
Norwell,2001,Actual NSS (minus Req NSS),561.1217712177122
Norwell,2002,Actual NSS (minus Req NSS),653.2846114256305
Norwell,2003,Actual NSS (minus Req NSS),753.9399585921325
Norwell,2004,Actual NSS (minus Req NSS),1242.0133401744483
Norwell,2005,Actual NSS (minus Req NSS),1245.6729245750955
Norwell,2006,Actual NSS (minus Req NSS),883.1056045031816
Norwell,2007,Actual NSS (minus Req NSS),1114.478895648104
Norwell,2008,Actual NSS (minus Req NSS),1520.9240310077512
Norwell,2009,Actual NSS (minus Req NSS),1697.6528566143436
Norwell,2010,Actual NSS (minus Req NSS),1391.7273534635879
Norwell,2011,Actual NSS (minus Req NSS),1482.536391707102
Norwell,2012,Actual NSS (minus Req NSS),1763.1548984995586
Norwell,2013,Actual NSS (minus Req NSS),2682.67038357917
Norwell,2014,Actual NSS (minus Req NSS),2722.8525954762345
Norwell,2015,Actual NSS (minus Req NSS),2955.1347505482713
Norwell,2016,Actual NSS (minus Req NSS),3332.9953955229403
Norwell,2017,Actual NSS (minus Req NSS),4184.733257526446
Norwell,2018,Actual NSS (minus Req NSS),4659.139373064958
Norwell,2019,Actual NSS (minus Req NSS),4945.857561599322
Norwell,2020,Actual NSS (minus Req NSS),5095.870645111904
Norwell,2021,Actual NSS (minus Req NSS),5020.675086454418
Norwell,2022,Actual NSS (minus Req NSS),5669.313656255481
Norwell,2023,Actual NSS (minus Req NSS),6063.025951705279
Norwell,2024,Actual NSS (minus Req NSS),6151.385613809526
Norwood,1993,Ch70 Aid,397.66706479546133
Norwood,1994,Ch70 Aid,437.1517441860465
Norwood,1995,Ch70 Aid,461.3905977945444
Norwood,1996,Ch70 Aid,526.434412265758
Norwood,1997,Ch70 Aid,602.1828262723913
Norwood,1998,Ch70 Aid,676.1572523417542
Norwood,1999,Ch70 Aid,773.1003108222661
Norwood,2000,Ch70 Aid,935.3048220436281
Norwood,2001,Ch70 Aid,1088.5413512755817
Norwood,2002,Ch70 Aid,1184.6064880112835
Norwood,2003,Ch70 Aid,1169.757660167131
Norwood,2004,Ch70 Aid,925.239328008813
Norwood,2005,Ch70 Aid,928.3072672008842
